-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 11:43:24 UTC. --
Oct 10 11:22:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:22:26.628850 I | mvcc: store.index: compact 32101859
Oct 10 11:29:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:39.698718 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (151.574952ms) to execute
Oct 10 11:29:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:39.698845 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/checknothings\" range_end:\"/registry/config.istio.io/checknothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (733.686179ms) to execute
Oct 10 11:29:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:39.699055 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (320.102993ms) to execute
Oct 10 11:29:39 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:39.699384 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (162.207685ms) to execute
Oct 10 11:29:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:40.096106 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (182.93422ms) to execute
Oct 10 11:29:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:40.096158 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (167.910878ms) to execute
Oct 10 11:29:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:44.756723 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/prometheuses\" range_end:\"/registry/config.istio.io/prometheuset\" count_only:true " with result "range_response_count:0 size:7" took too long (117.484449ms) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.515947 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (1.261252862s) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.516448 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.087787728s) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.516871 W | etcdserver: request "header:<ID:14919138748426730120 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32103731 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (952.708251ms) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.517856 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (838.786637ms) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.518197 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (745.910503ms) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.518573 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (293.640833ms) to execute
Oct 10 11:29:49 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:49.518628 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (242.491299ms) to execute
Oct 10 11:29:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:51.654490 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (206.574524ms) to execute
Oct 10 11:29:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:51.654541 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (121.920085ms) to execute
Oct 10 11:29:51 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:51.654724 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (116.854596ms) to execute
Oct 10 11:29:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:53.115728 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (509.556709ms) to execute
Oct 10 11:29:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:53.115838 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (963.821381ms) to execute
Oct 10 11:29:53 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:53.115908 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.303201084s) to execute
Oct 10 11:29:54 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:54.213200 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecs\" range_end:\"/registry/config.istio.io/quotaspect\" count_only:true " with result "range_response_count:0 size:7" took too long (420.738797ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.281888 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (153.517452ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.281976 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/handlers\" range_end:\"/registry/config.istio.io/handlert\" count_only:true " with result "range_response_count:0 size:9" took too long (457.781726ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.282058 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-mq7w5\" " with result "range_response_count:1 size:2440" took too long (388.831562ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.282206 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (249.914929ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.963957 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (304.072368ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.964160 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (289.988324ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.964238 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (216.751195ms) to execute
Oct 10 11:29:55 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:29:55.964464 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (268.274823ms) to execute
Oct 10 11:30:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:00.494860 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (504.895588ms) to execute
Oct 10 11:30:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:00.494995 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (361.384496ms) to execute
Oct 10 11:30:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:00.495051 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (615.059031ms) to execute
Oct 10 11:30:00 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:00.496254 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/logentries\" range_end:\"/registry/config.istio.io/logentriet\" count_only:true " with result "range_response_count:0 size:9" took too long (535.456468ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.308968 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.523499863s) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.309270 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (999.696674ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.309479 W | etcdserver: request "header:<ID:14919138748426730231 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" mod_revision:32103750 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" value_size:5896 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" > >>" with result "size:20" took too long (860.636352ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.309787 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (769.397361ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.309809 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (395.681537ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.309890 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (638.544066ms) to execute
Oct 10 11:30:02 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:02.310211 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.294031882s) to execute
Oct 10 11:30:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:04.757880 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (239.695516ms) to execute
Oct 10 11:30:04 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:04.758270 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (291.138858ms) to execute
Oct 10 11:30:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:07.868714 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (964.125501ms) to execute
Oct 10 11:30:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:07.868789 W | etcdserver: request "header:<ID:14919138748426730282 > lease_revoke:<id:4f0b6da58ebdbaad>" with result "size:29" took too long (732.27909ms) to execute
Oct 10 11:30:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:07.868850 W | etcdserver: failed to revoke 4f0b6da58ebdbaad ("lease not found")
Oct 10 11:30:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:07.869005 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-sidecar-injector-service-account-token-jqn2p\" " with result "range_response_count:1 size:2510" took too long (462.960917ms) to execute
Oct 10 11:30:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:07.869054 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (437.363388ms) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.503524 W | wal: sync duration of 1.463150618s, expected less than 1s
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.506747 W | etcdserver: request "header:<ID:14919138748426730289 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32103762 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (1.466155788s) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.506999 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/metrics\" range_end:\"/registry/config.istio.io/metrict\" count_only:true " with result "range_response_count:0 size:9" took too long (1.286491892s) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.507441 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (729.20095ms) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.507884 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.162347282s) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.508698 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-mq7w5\" " with result "range_response_count:1 size:2440" took too long (412.125599ms) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.511977 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (626.306294ms) to execute
Oct 10 11:30:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:09.512351 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (1.2441837s) to execute
Oct 10 11:30:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:29.898691 W | etcdserver: request "header:<ID:14919138748426730535 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32103801 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (220.942548ms) to execute
Oct 10 11:30:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:35.933472 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (456.486995ms) to execute
Oct 10 11:30:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:35.933520 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (592.131269ms) to execute
Oct 10 11:30:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:35.933733 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (295.232734ms) to execute
Oct 10 11:30:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:35.933799 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (275.319585ms) to execute
Oct 10 11:30:35 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:30:35.933912 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/opas\" range_end:\"/registry/config.istio.io/opat\" count_only:true " with result "range_response_count:0 size:7" took too long (128.029043ms) to execute
Oct 10 11:31:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:06.280747 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (164.863725ms) to execute
Oct 10 11:31:06 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:06.280840 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (150.000309ms) to execute
Oct 10 11:31:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:10.227934 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (399.865458ms) to execute
Oct 10 11:31:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:10.228048 W | etcdserver: request "header:<ID:14919138748426730902 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32103878 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (243.896736ms) to execute
Oct 10 11:31:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:10.228575 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (141.230664ms) to execute
Oct 10 11:31:10 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:10.228602 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (196.776256ms) to execute
Oct 10 11:31:58 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:31:58.941597 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (378.054508ms) to execute
Oct 10 11:32:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:09.377269 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (837.233742ms) to execute
Oct 10 11:32:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:09.377402 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (388.32126ms) to execute
Oct 10 11:32:09 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:09.377471 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (149.680123ms) to execute
Oct 10 11:32:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:19.985093 N | compactor: Starting auto-compaction at revision 32028379
Oct 10 11:32:19 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:19.985620 N | compactor: Finished auto-compaction at revision 32028379
Oct 10 11:32:20 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:20.154365 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (133.189479ms) to execute
Oct 10 11:32:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:26.825347 I | mvcc: store.index: compact 32103461
Oct 10 11:32:26 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:32:26.832655 I | mvcc: finished scheduled compaction at 32103461 (took 5.053286ms)
Oct 10 11:33:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:33:29.277689 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (311.146306ms) to execute
Oct 10 11:33:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:33:31.600976 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (162.121631ms) to execute
Oct 10 11:34:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:13.415433 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (301.16723ms) to execute
Oct 10 11:34:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:13.415513 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (311.965499ms) to execute
Oct 10 11:34:13 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:13.416049 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (346.001633ms) to execute
Oct 10 11:34:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:25.638000 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (204.587489ms) to execute
Oct 10 11:34:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:25.638232 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (171.25538ms) to execute
Oct 10 11:34:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:25.638287 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-citadel-service-account-token-jdzr8\" " with result "range_response_count:1 size:2447" took too long (208.030917ms) to execute
Oct 10 11:34:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:25.638436 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (159.780876ms) to execute
Oct 10 11:34:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:25.638585 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/istio-system/istio-citadel-service-account\" " with result "range_response_count:1 size:648" took too long (296.300041ms) to execute
Oct 10 11:34:30 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:30.716355 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/serviceentries\" range_end:\"/registry/networking.istio.io/serviceentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (140.115901ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193182 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (194.646201ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193219 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (939.572918ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193249 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/noops\" range_end:\"/registry/config.istio.io/noopt\" count_only:true " with result "range_response_count:0 size:7" took too long (353.507123ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193478 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (518.020507ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193535 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (394.51246ms) to execute
Oct 10 11:34:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:34.193866 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (515.458336ms) to execute
Oct 10 11:34:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:36.073539 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5ffc9\" " with result "range_response_count:1 size:2314" took too long (595.266893ms) to execute
Oct 10 11:34:36 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:36.074065 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (349.056573ms) to execute
Oct 10 11:34:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:37.695703 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/fluentds\" range_end:\"/registry/config.istio.io/fluentdt\" count_only:true " with result "range_response_count:0 size:7" took too long (577.047761ms) to execute
Oct 10 11:34:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:40.875942 W | etcdserver: request "header:<ID:14919138748426733146 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:32104308 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5988 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (505.35043ms) to execute
Oct 10 11:34:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:40.877488 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (215.945765ms) to execute
Oct 10 11:34:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 11:34:40.885613 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (189.993401ms) to execute
