-- Logs begin at Wed 2019-12-18 04:30:31 UTC, end at Thu 2019-12-19 14:37:38 UTC. --
Dec 19 14:15:07 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:15:07.889150 W | wal: sync duration of 2.926925387s, expected less than 1s
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.720073 W | wal: sync duration of 1.526163863s, expected less than 1s
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.724665 W | etcdserver: request "header:<ID:14919139277707565822 > lease_revoke:<id:4f0b6e20ca565a4e>" with result "size:29" took too long (1.530541777s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.725010 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.499908484s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.725160 W | etcdserver: failed to revoke 4f0b6e20ca565a4e ("lease not found")
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.725202 W | etcdserver: failed to revoke 4f0b6e20ca565a4e ("lease not found")
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.725581 W | etcdserver: failed to revoke 4f0b6e20ca565a4e ("lease not found")
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766236 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (1.504386858s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766504 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.474330341s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766577 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4296" took too long (186.117671ms) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766623 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (1.483698955s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766772 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (844.121265ms) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766811 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.492796809s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.766976 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.433743946s) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.767034 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (310.354547ms) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.767365 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/reportnothings\" range_end:\"/registry/config.istio.io/reportnothingt\" count_only:true " with result "range_response_count:0 size:7" took too long (459.078341ms) to execute
Dec 19 14:20:56 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:20:56.767418 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (766.895804ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.009007 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/opas\" range_end:\"/registry/config.istio.io/opat\" count_only:true " with result "range_response_count:0 size:7" took too long (195.82569ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.009282 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/policy-adapter-secret\" " with result "range_response_count:0 size:7" took too long (202.066398ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.009507 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (280.98741ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.010157 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-init-service-account-token-95dxp\" " with result "range_response_count:1 size:2426" took too long (112.510252ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.010419 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (128.635624ms) to execute
Dec 19 14:21:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:13.010721 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (167.078991ms) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.337420 W | wal: sync duration of 1.216315296s, expected less than 1s
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342113 W | etcdserver: failed to revoke 4f0b6e20ca565b7e ("lease not found")
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342134 W | etcdserver: failed to revoke 4f0b6e20ca565b7e ("lease not found")
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342217 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (1.058183449s) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342236 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (454.020445ms) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342283 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (419.75772ms) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342323 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (359.195895ms) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342364 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (371.708094ms) to execute
Dec 19 14:21:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:26.342477 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (101.020334ms) to execute
Dec 19 14:21:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:39.287517 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (117.524177ms) to execute
Dec 19 14:21:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:44.449365 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (427.766109ms) to execute
Dec 19 14:21:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:21:44.449701 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (175.484294ms) to execute
Dec 19 14:24:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:24:06.277852 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (234.130754ms) to execute
Dec 19 14:25:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:25:55.123224 I | mvcc: store.index: compact 45057550
Dec 19 14:25:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:25:55.141289 I | mvcc: finished scheduled compaction at 45057550 (took 16.442607ms)
Dec 19 14:25:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:25:55.358550 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (104.232561ms) to execute
Dec 19 14:26:04 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:26:04.944151 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (164.009524ms) to execute
Dec 19 14:29:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:29:25.770027 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (255.871023ms) to execute
Dec 19 14:30:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:30:55.137803 I | mvcc: store.index: compact 45058222
Dec 19 14:30:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:30:55.146099 I | mvcc: finished scheduled compaction at 45058222 (took 6.461856ms)
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.727295 W | wal: sync duration of 2.01082876s, expected less than 1s
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.748895 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (1.993458458s) to execute
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.749424 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.81556347s) to execute
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.749514 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.328388695s) to execute
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.750166 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (467.647368ms) to execute
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.750849 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.3783602s) to execute
Dec 19 14:32:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:32:32.750875 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.56481567s) to execute
Dec 19 14:33:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:33:26.121348 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (197.458482ms) to execute
Dec 19 14:33:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:33:26.121617 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (321.897836ms) to execute
Dec 19 14:33:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:33:26.121807 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:6185" took too long (177.732821ms) to execute
Dec 19 14:34:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:34:39.857657 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-m8q9q\" " with result "range_response_count:1 size:4397" took too long (265.865496ms) to execute
Dec 19 14:34:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 14:34:39.859980 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-59bnt.15e1cbcbf03620d0\" " with result "range_response_count:1 size:488" took too long (230.231292ms) to execute
