-- Logs begin at Tue 2019-12-17 08:44:24 UTC, end at Thu 2019-12-19 00:12:18 UTC. --
Dec 18 23:49:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:49:33.333063 W | wal: sync duration of 1.120917639s, expected less than 1s
Dec 18 23:54:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:42.266270 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (298.284148ms) to execute
Dec 18 23:54:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:42.266341 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (646.949171ms) to execute
Dec 18 23:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:47.595753 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (123.568332ms) to execute
Dec 18 23:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:47.596105 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (162.850115ms) to execute
Dec 18 23:54:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:47.596315 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (163.023194ms) to execute
Dec 18 23:54:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:50.564993 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (220.96159ms) to execute
Dec 18 23:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:52.877869 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (106.467065ms) to execute
Dec 18 23:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:52.878369 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (107.158779ms) to execute
Dec 18 23:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:52.878614 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (107.293934ms) to execute
Dec 18 23:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:52.878846 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (105.965944ms) to execute
Dec 18 23:54:52 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:52.879097 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (106.324748ms) to execute
Dec 18 23:54:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:54.721978 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (335.099736ms) to execute
Dec 18 23:54:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:54.722322 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (445.975792ms) to execute
Dec 18 23:54:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:54:54.722540 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (133.9736ms) to execute
Dec 18 23:55:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:00.209555 W | wal: sync duration of 1.090715784s, expected less than 1s
Dec 18 23:55:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:01.240009 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (486.340855ms) to execute
Dec 18 23:55:01 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:01.407286 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (282.022255ms) to execute
Dec 18 23:55:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:05.917690 W | etcdserver: read-only range request "key:\"/registry/services/specs/kube-system/prometheus-operator-kubelet\" " with result "range_response_count:1 size:312" took too long (448.908897ms) to execute
Dec 18 23:55:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:10.478969 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:256" took too long (501.522552ms) to execute
Dec 18 23:55:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:10.479009 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (548.333288ms) to execute
Dec 18 23:55:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:10.479418 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (501.149243ms) to execute
Dec 18 23:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:11.635838 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (347.107989ms) to execute
Dec 18 23:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:11.642424 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (201.067497ms) to execute
Dec 18 23:55:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:11.643218 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (153.860339ms) to execute
Dec 18 23:55:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:13.427730 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (862.252289ms) to execute
Dec 18 23:55:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:13.430192 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (472.64853ms) to execute
Dec 18 23:55:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:13.430513 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (384.429691ms) to execute
Dec 18 23:55:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:14.825693 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (330.16889ms) to execute
Dec 18 23:55:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:17.057498 W | wal: sync duration of 1.388038326s, expected less than 1s
Dec 18 23:55:17 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:17.061224 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (226.529753ms) to execute
Dec 18 23:55:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:18.366109 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (303.099823ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.347827 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (777.343219ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.356955 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/podmonitors\" range_end:\"/registry/monitoring.coreos.com/podmonitort\" count_only:true " with result "range_response_count:0 size:7" took too long (368.35818ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.357005 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (370.713496ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.357129 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (272.413887ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.357266 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (786.173609ms) to execute
Dec 18 23:55:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:21.357343 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (619.14255ms) to execute
Dec 18 23:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:24.952262 W | wal: sync duration of 1.242997374s, expected less than 1s
Dec 18 23:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:24.954491 W | etcdserver: failed to revoke 4f0b6e20ca4dacca ("lease not found")
Dec 18 23:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:24.954667 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (674.727031ms) to execute
Dec 18 23:55:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:24.990100 I | mvcc: store.index: compact 44913178
Dec 18 23:55:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:25.001363 I | mvcc: finished scheduled compaction at 44913178 (took 9.142949ms)
Dec 18 23:55:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:25.521871 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (142.179ms) to execute
Dec 18 23:55:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:26.611493 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (546.549092ms) to execute
Dec 18 23:55:29 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:29.101197 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (355.529614ms) to execute
Dec 18 23:55:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:30.393459 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (658.766112ms) to execute
Dec 18 23:55:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:36.591209 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (169.86604ms) to execute
Dec 18 23:55:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:38.454027 W | etcdserver: request "header:<ID:14919139277706997223 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f-hdcnf.15e19c68ffad093e\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f-hdcnf.15e19c68ffad093e\" value_size:445 lease:5695767240852221195 >> failure:<>>" with result "size:20" took too long (327.678452ms) to execute
Dec 18 23:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:39.769697 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (491.637309ms) to execute
Dec 18 23:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:39.769787 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-59ph2\" " with result "range_response_count:1 size:1498" took too long (604.091151ms) to execute
Dec 18 23:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:39.770111 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (113.445569ms) to execute
Dec 18 23:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:39.770248 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/default/kubernetes\" " with result "range_response_count:1 size:211" took too long (641.913975ms) to execute
Dec 18 23:55:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:39.770636 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (178.244405ms) to execute
Dec 18 23:55:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:42.762105 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1428" took too long (168.488867ms) to execute
Dec 18 23:55:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:43.264486 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (645.322198ms) to execute
Dec 18 23:55:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:43.264571 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1910" took too long (234.764801ms) to execute
Dec 18 23:55:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:43.264998 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-cdnsc\" " with result "range_response_count:1 size:1734" took too long (410.758079ms) to execute
Dec 18 23:55:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:44.722000 W | etcdserver: read-only range request "key:\"/registry/minions/\" range_end:\"/registry/minions0\" limit:500 " with result "range_response_count:6 size:28155" took too long (833.975647ms) to execute
Dec 18 23:55:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:44.723361 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (448.34929ms) to execute
Dec 18 23:55:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:44.723649 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (434.688367ms) to execute
Dec 18 23:55:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:46.272145 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hdcnf\" " with result "range_response_count:1 size:1744" took too long (738.522431ms) to execute
Dec 18 23:55:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:46.272264 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (468.753861ms) to execute
Dec 18 23:55:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:47.758195 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (150.783402ms) to execute
Dec 18 23:55:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:51.932394 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (490.162554ms) to execute
Dec 18 23:55:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:51.937246 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (437.672012ms) to execute
Dec 18 23:55:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:54.487592 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (213.758162ms) to execute
Dec 18 23:55:54 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:54.495545 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (185.748587ms) to execute
Dec 18 23:55:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:59.869514 W | wal: sync duration of 1.18798365s, expected less than 1s
Dec 18 23:55:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:55:59.869965 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (528.649979ms) to execute
Dec 18 23:56:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:10.560112 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (637.579496ms) to execute
Dec 18 23:56:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:10.560480 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (433.773381ms) to execute
Dec 18 23:56:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:10.560532 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (106.872272ms) to execute
Dec 18 23:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:11.691017 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (127.977719ms) to execute
Dec 18 23:56:11 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:11.691358 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (127.668345ms) to execute
Dec 18 23:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:19.250212 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (639.598493ms) to execute
Dec 18 23:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:19.257709 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (547.537295ms) to execute
Dec 18 23:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:19.257738 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (331.967498ms) to execute
Dec 18 23:56:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:19.257902 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (226.923585ms) to execute
Dec 18 23:56:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:22.830092 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (202.944918ms) to execute
Dec 18 23:56:30 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:30.213481 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (909.953ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.813984 W | wal: sync duration of 1.217934655s, expected less than 1s
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.815537 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (941.915244ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.832879 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-rfxgt\" " with result "range_response_count:1 size:1623" took too long (485.430834ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.833152 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-rfxgt.15e19c72ef47b3b3\" " with result "range_response_count:1 size:591" took too long (485.224631ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.833314 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (347.455339ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.833470 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (285.095308ms) to execute
Dec 18 23:56:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:33.833651 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (414.510313ms) to execute
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.485768 W | etcdserver: failed to revoke 4f0b6e20ca4daf69 ("lease not found")
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.485826 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (644.492889ms) to execute
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.487742 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (309.876261ms) to execute
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.488036 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (244.977967ms) to execute
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.734415 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hzhzv\" " with result "range_response_count:1 size:1121" took too long (156.257066ms) to execute
Dec 18 23:56:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:36.735785 W | etcdserver: read-only range request "key:\"/registry/replicasets/default/backend-844b95fc6f\" " with result "range_response_count:1 size:1065" took too long (154.519432ms) to execute
Dec 18 23:56:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:39.090335 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-hzhzv\" " with result "range_response_count:1 size:1502" took too long (530.121967ms) to execute
Dec 18 23:56:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:39.090474 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (136.446067ms) to execute
Dec 18 23:56:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:43.153357 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (316.66401ms) to execute
Dec 18 23:56:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:45.175053 W | etcdserver: read-only range request "key:\"/registry/certificatesigningrequests\" range_end:\"/registry/certificatesigningrequestt\" count_only:true " with result "range_response_count:0 size:7" took too long (569.881758ms) to execute
Dec 18 23:56:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:45.180569 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (451.028585ms) to execute
Dec 18 23:56:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:45.180614 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (316.525609ms) to execute
Dec 18 23:56:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:56:55.456399 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (227.224865ms) to execute
Dec 18 23:57:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:09.968919 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (393.274517ms) to execute
Dec 18 23:57:09 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:09.969228 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (558.985416ms) to execute
Dec 18 23:57:18 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:18.365506 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (309.646402ms) to execute
Dec 18 23:57:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:36.333917 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (868.020675ms) to execute
Dec 18 23:57:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:36.334015 W | etcdserver: failed to revoke 4f0b6e20ca4db1ad ("lease not found")
Dec 18 23:57:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:36.340698 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (258.408888ms) to execute
Dec 18 23:57:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 23:57:36.340941 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (145.136764ms) to execute
