-- Logs begin at Thu 2019-12-19 16:58:51 UTC, end at Sat 2019-12-21 03:33:26 UTC. --
Dec 21 03:11:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:11:05.374361 W | wal: sync duration of 1.774144949s, expected less than 1s
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.590703 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (2.318820784s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.590802 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/tracespans\" range_end:\"/registry/config.istio.io/tracespant\" count_only:true " with result "range_response_count:0 size:7" took too long (1.850250822s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.590971 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/resourcequota-controller\" " with result "range_response_count:1 size:271" took too long (2.590017904s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.591119 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (2.698951835s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.591438 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.797199754s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.591612 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (2.041849637s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.884634 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (1.177746682s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.884723 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (1.233927633s) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.884740 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (347.621951ms) to execute
Dec 21 03:20:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:02.884826 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (1.686261792s) to execute
Dec 21 03:20:05 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:05.885486 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (533.262155ms) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.521956 W | wal: sync duration of 2.617530422s, expected less than 1s
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.523396 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/bypasses\" range_end:\"/registry/config.istio.io/bypasset\" count_only:true " with result "range_response_count:0 size:7" took too long (2.190969598s) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.539406 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (1.749673364s) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.539652 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecbindings\" range_end:\"/registry/config.istio.io/httpapispecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (723.787367ms) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.539694 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.622296129s) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.539714 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (697.966955ms) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.540092 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (405.955914ms) to execute
Dec 21 03:20:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:12.540571 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (630.632009ms) to execute
Dec 21 03:20:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:15.665121 W | wal: sync duration of 1.107923732s, expected less than 1s
Dec 21 03:20:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:15.668223 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (776.928381ms) to execute
Dec 21 03:20:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:15.668342 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/httpapispecs\" range_end:\"/registry/config.istio.io/httpapispect\" count_only:true " with result "range_response_count:0 size:7" took too long (1.064097263s) to execute
Dec 21 03:20:15 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:15.669274 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (119.222652ms) to execute
Dec 21 03:20:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:22.218747 W | wal: sync duration of 1.619431654s, expected less than 1s
Dec 21 03:20:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:22.219796 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.469706972s) to execute
Dec 21 03:20:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:22.221092 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (1.40349864s) to execute
Dec 21 03:20:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:22.221325 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-policy\" " with result "range_response_count:1 size:5955" took too long (1.326906067s) to execute
Dec 21 03:20:22 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:22.221458 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (782.614851ms) to execute
Dec 21 03:20:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:23.452329 W | etcdserver: request "header:<ID:14919139277709084887 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:45447127 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (131.274489ms) to execute
Dec 21 03:20:23 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:23.455055 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (869.935766ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.146986 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (1.144966794s) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.147104 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.074512931s) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.147372 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (1.236745265s) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.147508 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1405" took too long (580.918646ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148114 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (165.056257ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148364 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (294.640661ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148544 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (330.956223ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148652 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/generic-garbage-collector-token-j8g64\" " with result "range_response_count:1 size:2409" took too long (501.840312ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148813 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (501.420586ms) to execute
Dec 21 03:20:24 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:24.148948 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (502.214162ms) to execute
Dec 21 03:20:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:26.515616 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (358.363478ms) to execute
Dec 21 03:20:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:26.515927 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (726.089425ms) to execute
Dec 21 03:20:26 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:26.515974 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (280.679067ms) to execute
Dec 21 03:20:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:31.338192 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/solarwindses\" range_end:\"/registry/config.istio.io/solarwindset\" count_only:true " with result "range_response_count:0 size:7" took too long (768.978094ms) to execute
Dec 21 03:20:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:31.338234 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5097" took too long (251.666977ms) to execute
Dec 21 03:20:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:31.338300 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (322.964361ms) to execute
Dec 21 03:20:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:31.338444 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (786.014103ms) to execute
Dec 21 03:20:31 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:31.338463 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-gnhhg\" " with result "range_response_count:1 size:4265" took too long (164.569336ms) to execute
Dec 21 03:20:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:32.236362 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/endpoint-controller-token-lfmgk\" " with result "range_response_count:1 size:2367" took too long (869.825632ms) to execute
Dec 21 03:20:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:32.236629 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/replicaset-controller-token-6xc9z\" " with result "range_response_count:1 size:2381" took too long (870.298865ms) to execute
Dec 21 03:20:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:32.236924 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (534.427924ms) to execute
Dec 21 03:20:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:32.237276 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (561.89721ms) to execute
Dec 21 03:20:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:32.240030 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (596.873251ms) to execute
Dec 21 03:20:33 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:33.909728 W | wal: sync duration of 1.290049661s, expected less than 1s
Dec 21 03:20:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:34.714755 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (1.803555145s) to execute
Dec 21 03:20:34 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:34.715324 W | etcdserver: request "header:<ID:14919139277709085004 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:45447145 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:4164 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (805.196119ms) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.113338 W | wal: sync duration of 2.203250223s, expected less than 1s
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.115737 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.544273981s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.115766 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.928913779s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.115825 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (2.833967991s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.115993 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.54784613s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116018 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/resourcequota-controller\" " with result "range_response_count:1 size:271" took too long (1.394801038s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116061 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4239" took too long (2.669325173s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116193 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.929298765s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116222 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listentries\" range_end:\"/registry/config.istio.io/listentriet\" count_only:true " with result "range_response_count:0 size:7" took too long (483.705765ms) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116477 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/dogstatsds\" range_end:\"/registry/config.istio.io/dogstatsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (2.965065711s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116524 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (1.840611393s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.116796 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3043" took too long (1.93407945s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.117052 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (3.202929291s) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.232331 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (102.987907ms) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.232715 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:131" took too long (102.359069ms) to execute
Dec 21 03:20:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:36.232944 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/horizontal-pod-autoscaler\" " with result "range_response_count:1 size:274" took too long (103.345026ms) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.459135 W | wal: sync duration of 2.193295206s, expected less than 1s
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.462364 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/deniers\" range_end:\"/registry/config.istio.io/deniert\" count_only:true " with result "range_response_count:0 size:7" took too long (1.059964196s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.462494 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (464.861748ms) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.462917 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.979656895s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.463474 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (1.01418151s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.464233 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:10" took too long (622.025887ms) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.464854 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-telemetry\" " with result "range_response_count:1 size:6148" took too long (2.193711669s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.465152 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (325.498747ms) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.465224 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.88788934s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.465666 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (333.274861ms) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.466571 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/clusterrbacconfigs\" range_end:\"/registry/rbac.istio.io/clusterrbacconfigt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.383840504s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.467941 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.38150457s) to execute
Dec 21 03:20:38 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:38.469156 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.909270039s) to execute
Dec 21 03:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:39.850709 W | wal: sync duration of 1.371220206s, expected less than 1s
Dec 21 03:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:39.853482 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (1.370821349s) to execute
Dec 21 03:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:39.853701 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (1.096977959s) to execute
Dec 21 03:20:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:39.854063 W | etcdserver: read-only range request "key:\"/registry/minions\" range_end:\"/registry/miniont\" count_only:true " with result "range_response_count:0 size:9" took too long (1.126207439s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.518185 W | wal: sync duration of 2.644758938s, expected less than 1s
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521046 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-tth2t\" " with result "range_response_count:1 size:2314" took too long (1.729953548s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521091 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.044835203s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521108 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/destinationrules\" range_end:\"/registry/networking.istio.io/destinationrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (2.602141702s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521337 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (2.041726195s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521368 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (717.195072ms) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521460 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:889" took too long (2.647593502s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521531 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1910" took too long (2.644933121s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521735 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/authorizations\" range_end:\"/registry/config.istio.io/authorizationt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.398050965s) to execute
Dec 21 03:20:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:42.521759 W | etcdserver: read-only range request "key:\"/registry/networking.istio.io/sidecars\" range_end:\"/registry/networking.istio.io/sidecart\" count_only:true " with result "range_response_count:0 size:7" took too long (1.138148356s) to execute
Dec 21 03:20:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:43.980899 W | wal: sync duration of 1.346235471s, expected less than 1s
Dec 21 03:20:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:43.984210 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.325460292s) to execute
Dec 21 03:20:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:43.984505 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (285.58355ms) to execute
Dec 21 03:20:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:45.689320 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (796.661151ms) to execute
Dec 21 03:20:45 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-21 03:20:45.945209 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4297" took too long (394.809054ms) to execute
