-- Logs begin at Wed 2019-09-25 08:50:03 UTC, end at Fri 2019-09-27 12:34:48 UTC. --
Sep 27 12:12:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:12:57.021283 W | etcdserver: request "header:<ID:14919135698845279265 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:30530020 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (318.502496ms) to execute
Sep 27 12:17:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:18.347122 W | etcdserver: request "header:<ID:14919135698845281639 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:30530773 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (265.336072ms) to execute
Sep 27 12:17:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:18.347214 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (140.339412ms) to execute
Sep 27 12:17:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:18.347248 W | etcdserver: read-only range request "key:\"/registry/podtemplates\" range_end:\"/registry/podtemplatet\" count_only:true " with result "range_response_count:0 size:7" took too long (277.076352ms) to execute
Sep 27 12:17:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:18.347410 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (669.375027ms) to execute
Sep 27 12:17:26 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:26.021630 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (170.428411ms) to execute
Sep 27 12:17:32 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:32.315949 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (101.402368ms) to execute
Sep 27 12:17:32 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:32.317387 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (145.709227ms) to execute
Sep 27 12:17:32 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:32.318331 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (102.857193ms) to execute
Sep 27 12:17:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:41.146116 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-p8cwv\" " with result "range_response_count:1 size:1855" took too long (294.459066ms) to execute
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.569921 W | wal: sync duration of 1.22967987s, expected less than 1s
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.574309 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (1.232999258s) to execute
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.576156 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.21473582s) to execute
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.576176 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-qxgr4\" " with result "range_response_count:1 size:2504" took too long (391.146524ms) to execute
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.576366 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (401.348079ms) to execute
Sep 27 12:17:43 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:43.576530 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.01938912s) to execute
Sep 27 12:17:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:17:47.651093 W | etcdserver: request "header:<ID:14919135698845281932 > lease_revoke:<id:4f0b6adf8585ae0f>" with result "size:29" took too long (224.391206ms) to execute
Sep 27 12:19:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:19:28.446368 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (327.866619ms) to execute
Sep 27 12:19:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:19:28.446496 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (196.124085ms) to execute
Sep 27 12:19:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:19:42.648744 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (134.662917ms) to execute
Sep 27 12:20:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:20:12.901600 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (138.251552ms) to execute
Sep 27 12:20:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:20:18.178199 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-hb46f\" " with result "range_response_count:1 size:2434" took too long (183.142382ms) to execute
Sep 27 12:20:18 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:20:18.178728 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-v6tf5.15c84a752b139072\" " with result "range_response_count:1 size:547" took too long (419.960591ms) to execute
Sep 27 12:21:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:12.086957 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (272.408274ms) to execute
Sep 27 12:21:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:12.087028 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (158.987282ms) to execute
Sep 27 12:21:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:37.612201 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (614.376916ms) to execute
Sep 27 12:21:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:37.612528 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (278.384278ms) to execute
Sep 27 12:21:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:37.612758 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (185.050232ms) to execute
Sep 27 12:21:38 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:38.968339 I | mvcc: store.index: compact 30530681
Sep 27 12:21:38 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:38.980042 I | mvcc: finished scheduled compaction at 30530681 (took 9.246612ms)
Sep 27 12:21:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:39.414487 W | etcdserver: request "header:<ID:14919135698845284025 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:30531461 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (214.564335ms) to execute
Sep 27 12:21:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:47.486453 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (346.644975ms) to execute
Sep 27 12:21:57 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:21:57.273734 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (279.18046ms) to execute
Sep 27 12:22:28 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:22:28.520469 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (395.116261ms) to execute
Sep 27 12:22:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:22:42.250475 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/deployment-controller-token-lsgcf\" " with result "range_response_count:1 size:2381" took too long (433.302932ms) to execute
Sep 27 12:22:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:22:42.250647 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (310.286542ms) to execute
Sep 27 12:23:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:23:00.096159 W | wal: sync duration of 1.099346597s, expected less than 1s
Sep 27 12:23:00 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:23:00.101978 W | etcdserver: failed to revoke 4f0b6adf8585b8f2 ("lease not found")
Sep 27 12:23:45 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:23:45.577628 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m287k.15c84a93eeed447d\" " with result "range_response_count:1 size:591" took too long (353.039267ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.987272 W | etcdserver: request "header:<ID:14919135698845286200 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:30532084 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (460.829495ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.987516 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (302.288521ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.987888 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta1.autoscaling\" " with result "range_response_count:1 size:640" took too long (301.965779ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.988388 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (302.251502ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.989050 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (303.730215ms) to execute
Sep 27 12:25:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:25:47.989678 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (302.878847ms) to execute
Sep 27 12:26:38 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:26:38.986513 I | mvcc: store.index: compact 30531491
Sep 27 12:26:38 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:26:38.991637 I | mvcc: finished scheduled compaction at 30531491 (took 4.071328ms)
Sep 27 12:26:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:26:39.181228 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (139.456388ms) to execute
Sep 27 12:31:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:31:39.000514 I | mvcc: store.index: compact 30532217
Sep 27 12:31:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 12:31:39.006807 I | mvcc: finished scheduled compaction at 30532217 (took 5.271502ms)
