-- Logs begin at Tue 2019-12-17 17:51:17 UTC, end at Thu 2019-12-19 07:07:16 UTC. --
Dec 19 06:43:10 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:43:10.081617 W | wal: sync duration of 2.010980555s, expected less than 1s
Dec 19 06:58:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:58:13.275614 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (200.864869ms) to execute
Dec 19 06:58:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 06:58:13.275862 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (193.456174ms) to execute
Dec 19 07:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:00:49.349612 I | mvcc: store.index: compact 44983784
Dec 19 07:00:49 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:00:49.358497 I | mvcc: finished scheduled compaction at 44983784 (took 6.995627ms)
Dec 19 07:00:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:00:50.158926 W | etcdserver: request "header:<ID:14919139277707285163 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:44984553 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:3914 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (319.074525ms) to execute
Dec 19 07:00:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:00:50.190200 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (215.033596ms) to execute
Dec 19 07:00:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:00:50.192872 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (107.125756ms) to execute
Dec 19 07:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:41.897393 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (165.71714ms) to execute
Dec 19 07:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:41.922192 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" " with result "range_response_count:1 size:2850" took too long (185.274688ms) to execute
Dec 19 07:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:41.922496 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/daemon-set-controller\" " with result "range_response_count:1 size:262" took too long (188.744593ms) to execute
Dec 19 07:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:41.922820 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/daemon-set-controller\" " with result "range_response_count:1 size:262" took too long (190.491315ms) to execute
Dec 19 07:01:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:41.922942 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (190.847673ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.159946 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-x2vvj.15e1b36afb4dc109\" " with result "range_response_count:1 size:590" took too long (181.815645ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.160020 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/statefulset-controller-token-5ff2l\" " with result "range_response_count:1 size:2388" took too long (186.309038ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.160276 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (196.356527ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.160466 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (196.66045ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.160617 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (182.303938ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.160645 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" " with result "range_response_count:1 size:2334" took too long (184.33043ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.196162 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" " with result "range_response_count:1 size:2334" took too long (206.622124ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.196337 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (207.243231ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.386662 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (151.516367ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.390391 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (102.958533ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.591100 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-gh7n2\" " with result "range_response_count:1 size:2850" took too long (100.352691ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.592408 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (102.122869ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.837265 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-telemetry-57658695c8-wwlql.15e1b36afda881da\" " with result "range_response_count:1 size:571" took too long (150.766474ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.837801 W | etcdserver: request "header:<ID:14919139277707285744 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-wwlql\" mod_revision:44984162 > success:<request_put:<key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-wwlql\" value_size:2861 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-wwlql\" > >>" with result "size:20" took too long (129.661542ms) to execute
Dec 19 07:01:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:42.879587 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-telemetry-57658695c8-wwlql\" " with result "range_response_count:1 size:2950" took too long (193.08406ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.055435 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-ingressgateway\" " with result "range_response_count:1 size:900" took too long (129.212825ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.055515 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc.15e1b36a70952162\" " with result "range_response_count:1 size:587" took too long (116.417712ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.056445 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" " with result "range_response_count:1 size:2850" took too long (118.158398ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.057123 W | etcdserver: request "header:<ID:14919139277707285762 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" mod_revision:44984678 > success:<request_put:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" value_size:2756 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-ingressgateway-746bdcc7c5-f7vfc\" > >>" with result "size:20" took too long (116.565234ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.269992 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/istio-sidecar-injector-8946597f4-x2vvj.15e1b36afb4dc109\" " with result "range_response_count:1 size:590" took too long (110.426401ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.270050 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" " with result "range_response_count:1 size:2334" took too long (111.488306ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.270324 W | etcdserver: request "header:<ID:14919139277707285788 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" mod_revision:44984693 > success:<request_put:<key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" value_size:2239 >> failure:<request_range:<key:\"/registry/pods/istio-system/istio-sidecar-injector-8946597f4-x2vvj\" > >>" with result "size:20" took too long (109.225525ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.270622 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-pilot\" " with result "range_response_count:1 size:771" took too long (109.559128ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.512560 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (139.474958ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.555934 W | etcdserver: read-only range request "key:\"/registry/pods/istio-system/grafana-6585df8c56-84rv4\" " with result "range_response_count:1 size:3496" took too long (182.844785ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.556444 W | etcdserver: read-only range request "key:\"/registry/events/istio-system/grafana-6585df8c56-84rv4.15e1b369dc914e5b\" " with result "range_response_count:1 size:547" took too long (178.755105ms) to execute
Dec 19 07:01:43 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-19 07:01:43.556510 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5942" took too long (176.475654ms) to execute
