-- Logs begin at Sun 2019-11-03 23:04:18 UTC, end at Thu 2019-11-07 06:06:22 UTC. --
Nov 07 05:46:59 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 05:46:59.921188 N | compactor: Starting auto-compaction at revision 36638966
Nov 07 06:02:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:12.038068 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (428.297375ms) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709383 W | wal: sync duration of 1.076105482s, expected less than 1s
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709630 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.00197833s) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709663 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (169.3654ms) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709690 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (451.658271ms) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709784 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (328.510623ms) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709811 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (526.992115ms) to execute
Nov 07 06:02:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:13.709855 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-k96fr\" " with result "range_response_count:1 size:1731" took too long (104.641808ms) to execute
Nov 07 06:02:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:14.673184 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (953.805255ms) to execute
Nov 07 06:02:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:14.677128 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (957.485994ms) to execute
Nov 07 06:02:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:14.680310 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (626.087001ms) to execute
Nov 07 06:02:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:19.412206 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (374.903543ms) to execute
Nov 07 06:02:19 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:19.412320 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (243.553529ms) to execute
Nov 07 06:02:20 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:20.605097 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (311.013594ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206061 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (317.724494ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206114 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authorization.k8s.io\" " with result "range_response_count:1 size:667" took too long (151.414356ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206360 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.metrics.k8s.io\" " with result "range_response_count:1 size:1284" took too long (150.010172ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206415 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1alpha1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:694" took too long (152.738188ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206488 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (153.277306ms) to execute
Nov 07 06:02:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:25.206755 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (153.097707ms) to execute
Nov 07 06:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:28.318015 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (920.498511ms) to execute
Nov 07 06:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:28.318318 W | etcdserver: request "header:<ID:14919139277662532641 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:36724645 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (548.589587ms) to execute
Nov 07 06:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:28.324912 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (549.311391ms) to execute
Nov 07 06:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:28.324991 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (757.053771ms) to execute
Nov 07 06:02:28 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:28.742394 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices\" range_end:\"/registry/apiregistration.k8s.io/apiservicet\" count_only:true " with result "range_response_count:0 size:9" took too long (111.428833ms) to execute
Nov 07 06:02:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:35.330657 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (640.415196ms) to execute
Nov 07 06:02:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:35.341990 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (642.752416ms) to execute
Nov 07 06:02:36 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:36.856794 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (287.895027ms) to execute
Nov 07 06:02:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:39.349391 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (679.407806ms) to execute
Nov 07 06:02:39 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:39.352463 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (477.389153ms) to execute
Nov 07 06:02:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:41.085523 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1479" took too long (624.707691ms) to execute
Nov 07 06:02:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:42.916084 W | wal: sync duration of 1.540741594s, expected less than 1s
Nov 07 06:02:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:42.921349 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:33404" took too long (1.336849294s) to execute
Nov 07 06:02:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:42.923584 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (936.578633ms) to execute
Nov 07 06:02:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:42.923811 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (490.322763ms) to execute
Nov 07 06:02:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:44.474399 W | wal: sync duration of 1.090807605s, expected less than 1s
Nov 07 06:02:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:44.474678 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (1.046486656s) to execute
Nov 07 06:02:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:44.474993 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/coredns\" " with result "range_response_count:1 size:3542" took too long (1.091012081s) to execute
Nov 07 06:02:44 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:44.475254 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (650.382677ms) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.577668 W | etcdserver: request "header:<ID:14919139277662532768 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:36724681 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:6412 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (716.420819ms) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.578041 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.223926935s) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.585986 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (593.751721ms) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.586164 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-sdfx4\" " with result "range_response_count:1 size:1851" took too long (1.158475105s) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.586229 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (547.662357ms) to execute
Nov 07 06:02:46 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:46.586402 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.197860327s) to execute
Nov 07 06:02:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:47.607055 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (665.041022ms) to execute
Nov 07 06:02:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:47.607351 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (225.713979ms) to execute
Nov 07 06:02:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:48.487122 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (743.406097ms) to execute
Nov 07 06:02:48 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:48.489344 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kubernetes-dashboard-token-lvfxb\" " with result "range_response_count:1 size:2374" took too long (123.455329ms) to execute
Nov 07 06:02:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:50.322223 W | wal: sync duration of 1.721314506s, expected less than 1s
Nov 07 06:02:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:50.323387 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (857.834093ms) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.146928 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (819.266359ms) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.147442 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (1.40416276s) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.147646 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (1.507464578s) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.147839 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.530697149s) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.148055 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.549619989s) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.148268 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (1.551972365s) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.148453 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (543.942697ms) to execute
Nov 07 06:02:51 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:51.148656 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (656.730168ms) to execute
Nov 07 06:02:53 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:53.599122 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (218.423348ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.542269 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.monitoring.coreos.com\" " with result "range_response_count:1 size:659" took too long (487.794784ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.542586 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.batch\" " with result "range_response_count:1 size:608" took too long (488.377363ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.542760 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (373.257507ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.542931 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta2.apps\" " with result "range_response_count:1 size:619" took too long (488.531686ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.543194 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (192.039412ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.543384 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.rbac.authorization.k8s.io\" " with result "range_response_count:1 size:668" took too long (488.884987ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.543618 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.autoscaling\" " with result "range_response_count:1 size:626" took too long (489.146446ms) to execute
Nov 07 06:02:55 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:02:55.543795 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (268.361884ms) to execute
Nov 07 06:03:00 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:00.073039 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (411.255909ms) to execute
Nov 07 06:03:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:02.165221 W | etcdserver: request "header:<ID:14919139277662532884 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:36724717 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240807757074 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (116.373242ms) to execute
Nov 07 06:03:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:02.165397 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (593.025341ms) to execute
Nov 07 06:03:02 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:02.165428 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (963.415951ms) to execute
Nov 07 06:03:06 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:06.319377 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (128.760484ms) to execute
Nov 07 06:03:08 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:08.810367 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (264.878354ms) to execute
Nov 07 06:03:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:13.095021 W | etcdserver: request "header:<ID:14919139277662532940 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/masterleases/10.0.0.8\" mod_revision:36724733 > success:<request_put:<key:\"/registry/masterleases/10.0.0.8\" value_size:64 lease:5695767240807757130 >> failure:<request_range:<key:\"/registry/masterleases/10.0.0.8\" > >>" with result "size:20" took too long (173.8367ms) to execute
Nov 07 06:03:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:13.095290 W | etcdserver: read-only range request "key:\"/registry/deployments/kube-system/metrics-server-v0.3.1\" " with result "range_response_count:0 size:7" took too long (893.044178ms) to execute
Nov 07 06:03:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:13.103451 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-t9jn2.15d4cbff4e4c582b\" " with result "range_response_count:1 size:589" took too long (442.356572ms) to execute
Nov 07 06:03:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:13.103516 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (892.708732ms) to execute
Nov 07 06:03:13 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:13.103650 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (666.553216ms) to execute
Nov 07 06:03:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:14.511436 I | mvcc: store.index: compact 36724123
Nov 07 06:03:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:14.512917 W | etcdserver: request "header:<ID:14919139277662532967 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > compaction:<revision:36724123 > " with result "size:7" took too long (304.067673ms) to execute
Nov 07 06:03:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:14.513296 W | etcdserver: read-only range request "key:\"/registry/pods/default/\" range_end:\"/registry/pods/default0\" limit:500 " with result "range_response_count:20 size:33284" took too long (733.01891ms) to execute
Nov 07 06:03:14 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:14.520961 I | mvcc: finished scheduled compaction at 36724123 (took 7.996559ms)
Nov 07 06:03:21 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:21.274556 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (116.578339ms) to execute
Nov 07 06:03:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:25.903626 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (610.317524ms) to execute
Nov 07 06:03:25 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:25.903784 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (564.379484ms) to execute
Nov 07 06:03:32 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:32.968541 W | etcdserver: request "header:<ID:14919139277662533118 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-t9jn2\" mod_revision:36724587 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-t9jn2\" value_size:1775 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-t9jn2\" > >>" with result "size:20" took too long (142.821328ms) to execute
Nov 07 06:03:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:35.788558 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (259.971844ms) to execute
Nov 07 06:03:35 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:35.788726 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (217.456944ms) to execute
Nov 07 06:03:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:37.869798 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (626.970316ms) to execute
Nov 07 06:03:37 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:37.869982 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (477.066937ms) to execute
Nov 07 06:03:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:41.008557 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (359.52065ms) to execute
Nov 07 06:03:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:41.364873 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (349.286248ms) to execute
Nov 07 06:03:41 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:41.365199 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (694.352993ms) to execute
Nov 07 06:03:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:42.235240 W | etcdserver: request "header:<ID:14919139277662533196 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:36724796 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1831 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (467.750336ms) to execute
Nov 07 06:03:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:42.241067 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (351.906924ms) to execute
Nov 07 06:03:42 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:42.241300 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (261.524337ms) to execute
Nov 07 06:03:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:47.231365 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (637.300387ms) to execute
Nov 07 06:03:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:47.237441 W | etcdserver: read-only range request "key:\"/registry/ranges/serviceips\" " with result "range_response_count:1 size:2101" took too long (523.382834ms) to execute
Nov 07 06:03:47 openhouse-demo-k8s-master-1 etcd[6343]: 2019-11-07 06:03:47.237640 W | etcdserver: read-only range request "key:\"/registry/ranges/servicenodeports\" " with result "range_response_count:1 size:256" took too long (523.586584ms) to execute
