-- Logs begin at Wed 2020-01-29 20:49:21 UTC, end at Fri 2020-01-31 19:57:49 UTC. --
Jan 31 19:35:00 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:35:00.485811 W | etcdserver: request "header:<ID:14919139277750616561 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:53020035 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4105 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (115.513669ms) to execute
Jan 31 19:48:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:24.506624 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (230.917599ms) to execute
Jan 31 19:48:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:48:32.893273 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (314.461467ms) to execute
Jan 31 19:49:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:08.301688 I | mvcc: store.index: compact 53021612
Jan 31 19:49:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:08.313867 I | mvcc: finished scheduled compaction at 53021612 (took 9.951046ms)
Jan 31 19:49:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:08.457322 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (105.067519ms) to execute
Jan 31 19:49:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:08.924514 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (194.270055ms) to execute
Jan 31 19:49:25 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:25.546319 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1466" took too long (392.503213ms) to execute
Jan 31 19:49:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:56.816735 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers/default/\" range_end:\"/registry/horizontalpodautoscalers/default0\" limit:500 " with result "range_response_count:1 size:1466" took too long (283.438634ms) to execute
Jan 31 19:49:56 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:49:56.817114 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (150.457872ms) to execute
Jan 31 19:50:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:04.752610 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-pilot\" " with result "range_response_count:1 size:5928" took too long (181.42724ms) to execute
Jan 31 19:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:07.464298 W | etcdserver: read-only range request "key:\"/registry/daemonsets\" range_end:\"/registry/daemonsett\" count_only:true " with result "range_response_count:0 size:9" took too long (724.48168ms) to execute
Jan 31 19:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:07.464599 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (191.251109ms) to execute
Jan 31 19:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:07.464689 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (542.035131ms) to execute
Jan 31 19:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:07.464971 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4756" took too long (858.217465ms) to execute
Jan 31 19:50:07 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:07.467686 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6260" took too long (840.140439ms) to execute
Jan 31 19:50:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:19.033485 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (108.386037ms) to execute
Jan 31 19:50:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:23.497604 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-7g8lb\" " with result "range_response_count:1 size:2314" took too long (145.378818ms) to execute
Jan 31 19:50:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:23.497681 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-7g8lb\" " with result "range_response_count:1 size:2314" took too long (627.784097ms) to execute
Jan 31 19:50:23 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:23.497964 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/edges\" range_end:\"/registry/config.istio.io/edget\" count_only:true " with result "range_response_count:0 size:7" took too long (605.567764ms) to execute
Jan 31 19:50:24 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:24.532631 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (257.653569ms) to execute
Jan 31 19:50:29 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:29.498794 W | etcdserver: read-only range request "key:\"/registry/pods\" range_end:\"/registry/podt\" count_only:true " with result "range_response_count:0 size:9" took too long (154.216227ms) to execute
Jan 31 19:50:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:34.422580 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (148.073951ms) to execute
Jan 31 19:50:34 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:34.423145 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (135.123328ms) to execute
Jan 31 19:50:36 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:36.422469 W | etcdserver: read-only range request "key:\"/registry/jobs\" range_end:\"/registry/jobt\" count_only:true " with result "range_response_count:0 size:9" took too long (115.153776ms) to execute
Jan 31 19:50:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:37.810754 W | etcdserver: read-only range request "key:\"/registry/pods/kube-system/metrics-server-68f94cc659-8pkpg\" " with result "range_response_count:1 size:3153" took too long (197.583599ms) to execute
Jan 31 19:50:46 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:50:46.015069 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-7g8lb\" " with result "range_response_count:1 size:2314" took too long (296.906708ms) to execute
Jan 31 19:51:03 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:03.196875 W | etcdserver: read-only range request "key:\"/registry/rbac.istio.io/servicerolebindings\" range_end:\"/registry/rbac.istio.io/servicerolebindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (374.341491ms) to execute
Jan 31 19:51:04 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:04.134179 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:3990" took too long (216.644568ms) to execute
Jan 31 19:51:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:08.154075 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (239.374517ms) to execute
Jan 31 19:51:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:08.154561 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-7g8lb\" " with result "range_response_count:1 size:2314" took too long (279.767669ms) to execute
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.459524 I | etcdserver: start to snapshot (applied: 58437242, lastsnap: 58427241)
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.573248 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-galley\" " with result "range_response_count:1 size:784" took too long (111.244077ms) to execute
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.693830 W | etcdserver: read-only range request "key:\"/registry/deployments/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:5908" took too long (113.193973ms) to execute
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.694301 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets/istio-system/istio-egressgateway\" " with result "range_response_count:1 size:889" took too long (115.45099ms) to execute
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.703047 I | etcdserver: saved snapshot at index 58437242
Jan 31 19:51:19 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:19.703355 I | etcdserver: compacted raft log at 58432242
Jan 31 19:51:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:21.956628 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:459" took too long (147.203207ms) to execute
Jan 31 19:51:21 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:21.956768 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (143.497368ms) to execute
Jan 31 19:51:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:26.532305 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (403.128266ms) to execute
Jan 31 19:51:26 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:26.904472 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/0000000000000017-00000000037aea3c.snap successfully
Jan 31 19:51:37 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:37.357456 W | etcdserver: read-only range request "key:\"/registry/limitranges\" range_end:\"/registry/limitranget\" count_only:true " with result "range_response_count:0 size:7" took too long (315.576097ms) to execute
Jan 31 19:51:49 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:51:49.460329 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (172.836123ms) to execute
Jan 31 19:52:32 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:52:32.648933 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1911" took too long (290.136435ms) to execute
Jan 31 19:52:54 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:52:54.857968 W | etcdserver: request "header:<ID:14919139277750628409 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" mod_revision:53022652 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" value_size:4105 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" > >>" with result "size:20" took too long (377.804603ms) to execute
Jan 31 19:52:54 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:52:54.865011 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (344.383962ms) to execute
Jan 31 19:54:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:54:08.315730 I | mvcc: store.index: compact 53022253
Jan 31 19:54:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:54:08.322018 I | mvcc: finished scheduled compaction at 53022253 (took 5.01532ms)
Jan 31 19:54:08 openhouse-demo-k8s-master-1 etcd[6343]: 2020-01-31 19:54:08.471975 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:4240" took too long (112.379775ms) to execute
