-- Logs begin at Mon 2019-10-07 09:29:53 UTC, end at Thu 2019-10-10 07:38:14 UTC. --
Oct 10 07:17:07 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:17:07.076214 I | mvcc: store.index: compact 32054468
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.017990 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (411.678406ms) to execute
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.018065 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.162098373s) to execute
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.018156 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (184.912887ms) to execute
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.018318 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (1.1507935s) to execute
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.018433 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (1.096680573s) to execute
Oct 10 07:35:23 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:23.018686 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-wsbrk\" " with result "range_response_count:1 size:4260" took too long (1.032042019s) to execute
Oct 10 07:35:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:24.541035 W | etcdserver: request "header:<ID:14919138748426568830 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32059662 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (1.279240175s) to execute
Oct 10 07:35:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:24.541751 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/solarwindses\" range_end:\"/registry/config.istio.io/solarwindset\" count_only:true " with result "range_response_count:0 size:7" took too long (924.851154ms) to execute
Oct 10 07:35:24 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:24.542275 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (770.941232ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.839847 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (811.048746ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.839886 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (560.736336ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.839925 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (615.151447ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.839962 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (840.707562ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.840107 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (614.456165ms) to execute
Oct 10 07:35:25 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:25.840131 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-kkxtr\" " with result "range_response_count:1 size:4359" took too long (372.083155ms) to execute
Oct 10 07:35:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:27.277464 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (206.64898ms) to execute
Oct 10 07:35:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:27.277940 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (719.024276ms) to execute
Oct 10 07:35:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:27.278069 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (218.85037ms) to execute
Oct 10 07:35:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:27.972250 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (120.764945ms) to execute
Oct 10 07:35:27 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:27.972452 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/listcheckers\" range_end:\"/registry/config.istio.io/listcheckert\" count_only:true " with result "range_response_count:0 size:7" took too long (590.74085ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.824317 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (1.394373738s) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.824777 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (1.346163369s) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.824861 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (536.478639ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.825000 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (439.989663ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.825179 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/quotaspecbindings\" range_end:\"/registry/config.istio.io/quotaspecbindingt\" count_only:true " with result "range_response_count:0 size:7" took too long (416.228896ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.825256 W | etcdserver: read-only range request "key:\"/registry/clusterrolebindings\" range_end:\"/registry/clusterrolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.337563071s) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.825412 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (244.705358ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.825552 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/disruption-controller-token-dzc52\" " with result "range_response_count:1 size:2381" took too long (1.331728994s) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.826555 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (593.946572ms) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.829931 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (1.027044379s) to execute
Oct 10 07:35:29 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:29.830179 W | etcdserver: request "header:<ID:14919138748426568877 > lease_revoke:<id:4f0b6da58ebb4408>" with result "size:29" took too long (101.061835ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.049392 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (1.008825793s) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.049457 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (514.573279ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.049710 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.068335354s) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.049849 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/deniers\" range_end:\"/registry/config.istio.io/deniert\" count_only:true " with result "range_response_count:0 size:7" took too long (643.660587ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.049946 W | etcdserver: request "header:<ID:14919138748426568900 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059692 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (507.673273ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.050314 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (483.973371ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.050470 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/statsds\" range_end:\"/registry/config.istio.io/statsdt\" count_only:true " with result "range_response_count:0 size:7" took too long (416.123095ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.732973 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/kubernetesenvs\" range_end:\"/registry/config.istio.io/kubernetesenvt\" count_only:true " with result "range_response_count:0 size:7" took too long (224.757746ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.733032 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (527.64012ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.733356 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-ptzfh\" " with result "range_response_count:1 size:2440" took too long (325.418144ms) to execute
Oct 10 07:35:31 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:31.733708 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/istio-galley-service-account-token-ptzfh\" " with result "range_response_count:1 size:2440" took too long (499.535698ms) to execute
Oct 10 07:35:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:33.316144 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (708.631724ms) to execute
Oct 10 07:35:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:33.316270 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (250.338132ms) to execute
Oct 10 07:35:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:33.316371 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (951.590527ms) to execute
Oct 10 07:35:33 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:33.316462 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:6063" took too long (397.789877ms) to execute
Oct 10 07:35:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:34.881889 W | etcdserver: read-only range request "key:\"/registry/leases\" range_end:\"/registry/leaset\" count_only:true " with result "range_response_count:0 size:7" took too long (626.654211ms) to execute
Oct 10 07:35:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:34.882165 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (481.976461ms) to execute
Oct 10 07:35:34 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:34.883054 W | etcdserver: request "header:<ID:14919138748426568930 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:32059703 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4403 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (323.539443ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.710769 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (226.010037ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.710994 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (1.362419485s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711011 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (2.383329966s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711176 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (2.376882724s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711189 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/pod-garbage-collector-token-2gv9p\" " with result "range_response_count:1 size:2381" took too long (924.3477ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711284 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.861286105s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711410 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-x5swf\" " with result "range_response_count:1 size:4396" took too long (828.830217ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711449 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (1.83865975s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711599 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:5971" took too long (785.888522ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711617 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:205" took too long (1.838729384s) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711788 W | etcdserver: read-only range request "key:\"/registry/config.istio.io/signalfxs\" range_end:\"/registry/config.istio.io/signalfxt\" count_only:true " with result "range_response_count:0 size:7" took too long (779.605543ms) to execute
Oct 10 07:35:37 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:37.711979 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (335.426257ms) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.119685 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (389.320405ms) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.119729 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5sqd6\" " with result "range_response_count:1 size:4261" took too long (1.967657593s) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.119852 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (397.538126ms) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.120154 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (1.058366851s) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.952282 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/deployment-controller\" " with result "range_response_count:1 size:262" took too long (774.697597ms) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.952435 W | etcdserver: read-only range request "key:\"/registry/secrets/istio-system/prometheus-token-5jbh4\" " with result "range_response_count:1 size:2314" took too long (673.117844ms) to execute
Oct 10 07:35:40 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:40.952655 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5sqd6\" " with result "range_response_count:1 size:4141" took too long (729.173203ms) to execute
Oct 10 07:35:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:41.754608 W | etcdserver: request "header:<ID:14919138748426568984 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:32059715 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (686.069716ms) to execute
Oct 10 07:35:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:41.754698 W | etcdserver: failed to revoke 4f0b6da58ebb4490 ("lease not found")
Oct 10 07:35:41 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:41.755082 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (335.143996ms) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.704349 W | wal: sync duration of 1.950064795s, expected less than 1s
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888154 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4478" took too long (458.870919ms) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888194 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-qcr7f\" " with result "range_response_count:1 size:4140" took too long (1.03919709s) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888241 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-s2c7z\" " with result "range_response_count:1 size:4396" took too long (350.601267ms) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888284 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (1.078954532s) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888330 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (1.746833627s) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888401 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.282800003s) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888679 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.758354354s) to execute
Oct 10 07:35:43 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:43.888915 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (991.076629ms) to execute
Oct 10 07:35:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:44.451409 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (555.012726ms) to execute
Oct 10 07:35:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:44.452135 W | etcdserver: request "header:<ID:14919138748426568993 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/pods/default/backend-844b95fc6f-qcr7f\" mod_revision:32059669 > success:<request_put:<key:\"/registry/pods/default/backend-844b95fc6f-qcr7f\" value_size:4184 >> failure:<request_range:<key:\"/registry/pods/default/backend-844b95fc6f-qcr7f\" > >>" with result "size:20" took too long (324.970913ms) to execute
Oct 10 07:35:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:44.453676 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (223.202071ms) to execute
Oct 10 07:35:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:44.889589 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (249.659578ms) to execute
Oct 10 07:35:44 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:44.889881 W | etcdserver: read-only range request "key:\"/registry/deployments/default/backend\" " with result "range_response_count:1 size:1911" took too long (349.3261ms) to execute
Oct 10 07:35:46 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:46.473217 W | wal: sync duration of 1.486228621s, expected less than 1s
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.355738 W | etcdserver: request "header:<ID:14919138748426569027 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:32059742 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (882.133458ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.355874 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:8051" took too long (2.315417257s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.355887 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:5252" took too long (1.789000756s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.355947 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.37291257s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356030 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (1.453309072s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356183 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.apps\" " with result "range_response_count:1 size:619" took too long (1.53105286s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356239 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.authorization.k8s.io\" " with result "range_response_count:1 size:653" took too long (1.531307852s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356280 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheusrules\" range_end:\"/registry/monitoring.coreos.com/prometheusrulet\" count_only:true " with result "range_response_count:0 size:9" took too long (715.529772ms) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356340 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.authentication.k8s.io\" " with result "range_response_count:1 size:670" took too long (1.530302458s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356400 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (1.24106204s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356426 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (1.5305668s) to execute
Oct 10 07:35:47 openhouse-demo-k8s-master-1 etcd[1491]: 2019-10-10 07:35:47.356499 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (1.734285133s) to execute
