-- Logs begin at Mon 2019-12-16 15:39:59 UTC, end at Wed 2019-12-18 04:40:26 UTC. --
Dec 18 04:18:12 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:18:12.120475 W | wal: sync duration of 1.323514896s, expected less than 1s
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.888336 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.245005973s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.889611 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (21.889732581s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.889692 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.393911055s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.889889 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/kube-proxy-token-6ncqr\" " with result "range_response_count:1 size:2304" took too long (11.145562043s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.889989 W | etcdserver: read-only range request "key:\"/registry/cronjobs\" range_end:\"/registry/cronjobt\" count_only:true " with result "range_response_count:0 size:7" took too long (11.603662374s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.891488 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-operator-token-t4dst\" " with result "range_response_count:1 size:2434" took too long (12.628065977s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.893074 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/cronjob-controller\" " with result "range_response_count:1 size:253" took too long (25.059123138s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.893261 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (22.676687838s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.893411 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (23.574235142s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.894929 W | etcdserver: read-only range request "key:\"/registry/podsecuritypolicy\" range_end:\"/registry/podsecuritypolicz\" count_only:true " with result "range_response_count:0 size:9" took too long (19.353393528s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.895585 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (13.991188426s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.896136 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (16.555603759s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.896461 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (16.889761796s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.896999 W | etcdserver: read-only range request "key:\"/registry/initializerconfigurations\" range_end:\"/registry/initializerconfigurationt\" count_only:true " with result "range_response_count:0 size:7" took too long (18.161022645s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.897603 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (18.892978071s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.898665 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (24.355961567s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.899659 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (19.662449511s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.899874 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (19.663619539s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.900854 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (24.941226722s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.902250 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (25.048175613s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.906813 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (12.126976944s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.907781 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (25.048322099s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.908529 W | etcdserver: read-only range request "key:\"/registry/events/kube-system/kube-controller-manager-openhouse-demo-k8s-master-1.15d2b86a2e76e0bc\" " with result "range_response_count:0 size:7" took too long (19.699713776s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.908720 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (19.678229708s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.909295 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (19.700512713s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.910150 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (25.048366155s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.910959 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (25.048676002s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.911611 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (25.063334583s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.912451 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (25.061366596s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.913334 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-kube-state-metrics\" " with result "range_response_count:1 size:498" took too long (25.061540925s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.915541 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:525" took too long (25.063497377s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.916661 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (25.061911044s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.917726 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/pod-garbage-collector\" " with result "range_response_count:1 size:262" took too long (25.063594049s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.919004 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (12.13914864s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.920723 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-prometheus\" " with result "range_response_count:1 size:422" took too long (25.062497494s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.921715 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/prometheus-operator-operator\" " with result "range_response_count:1 size:414" took too long (25.062920134s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.922722 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/metrics-server\" " with result "range_response_count:1 size:603" took too long (25.063027208s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.923633 W | etcdserver: read-only range request "key:\"/registry/volumeattachments\" range_end:\"/registry/volumeattachmentt\" count_only:true " with result "range_response_count:0 size:7" took too long (23.946530487s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.925159 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (17.348229388s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.927634 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/servicemonitors\" range_end:\"/registry/monitoring.coreos.com/servicemonitort\" count_only:true " with result "range_response_count:0 size:9" took too long (14.332923042s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.929711 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (569.59436ms) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.929917 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (15.006872393s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.930014 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (913.808796ms) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.930254 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (1.209091714s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.930475 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (3.396966534s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.937064 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (10.038318309s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.937296 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (3.950647586s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.937592 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" " with result "range_response_count:1 size:3989" took too long (3.987068914s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.937874 W | etcdserver: read-only range request "key:\"/registry/validatingwebhookconfigurations\" range_end:\"/registry/validatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.012252277s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.937986 W | etcdserver: read-only range request "key:\"/registry/ingress\" range_end:\"/registry/ingrest\" count_only:true " with result "range_response_count:0 size:7" took too long (10.012582566s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938067 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-52vf6\" " with result "range_response_count:1 size:1735" took too long (4.763781999s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938219 W | etcdserver: read-only range request "key:\"/registry/poddisruptionbudgets\" range_end:\"/registry/poddisruptionbudgett\" count_only:true " with result "range_response_count:0 size:7" took too long (10.014965755s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938298 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" " with result "range_response_count:1 size:4430" took too long (8.811687584s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938494 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.015689401s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938541 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-1\" " with result "range_response_count:1 size:6259" took too long (9.695127874s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938743 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-lz8qj\" " with result "range_response_count:1 size:1731" took too long (10.015973454s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938789 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-master-1\" " with result "range_response_count:1 size:4755" took too long (9.721443851s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.938952 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-nf-4\" " with result "range_response_count:1 size:4146" took too long (9.783791766s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.939002 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-4hkwr\" " with result "range_response_count:1 size:1734" took too long (10.01625211s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.939112 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (9.998529789s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.939814 W | etcdserver: read-only range request "key:\"/registry/clusterroles\" range_end:\"/registry/clusterrolet\" count_only:true " with result "range_response_count:0 size:9" took too long (10.03089035s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.940126 W | etcdserver: read-only range request "key:\"/registry/namespaces/kube-system\" " with result "range_response_count:1 size:180" took too long (10.032084875s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.940481 W | etcdserver: read-only range request "key:\"/registry/horizontalpodautoscalers\" range_end:\"/registry/horizontalpodautoscalert\" count_only:true " with result "range_response_count:0 size:9" took too long (10.032818149s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.940903 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (10.042155743s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.941324 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.042576927s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.941423 W | etcdserver: read-only range request "key:\"/registry/mutatingwebhookconfigurations\" range_end:\"/registry/mutatingwebhookconfigurationt\" count_only:true " with result "range_response_count:0 size:9" took too long (3.494151429s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.941640 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.042902486s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.941761 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-52n8d\" " with result "range_response_count:1 size:2504" took too long (10.043038638s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.941925 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.043200103s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942026 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.043316349s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942133 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (10.043429732s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942262 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/flannel-token-gkg9c\" " with result "range_response_count:1 size:2283" took too long (10.04421411s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942354 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (10.043614433s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942437 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-bcwsw\" " with result "range_response_count:1 size:2448" took too long (10.044399313s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942681 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/coredns\" " with result "range_response_count:1 size:575" took too long (25.048104339s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942709 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (10.044808789s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942874 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (614.021794ms) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.942934 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (10.045279524s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.943028 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (10.048669001s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.944327 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-pj7dc\" " with result "range_response_count:1 size:1735" took too long (3.987406961s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.944818 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1.networking.k8s.io\" " with result "range_response_count:1 size:644" took too long (9.190845466s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.946124 W | etcdserver: read-only range request "key:\"/registry/minions/openhouse-demo-k8s-node-1\" " with result "range_response_count:1 size:4620" took too long (9.711236718s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.947417 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (10.012513512s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.947624 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (10.016635344s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.947828 W | etcdserver: read-only range request "key:\"/registry/deployments\" range_end:\"/registry/deploymentt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.018597186s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.948007 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (10.019151429s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.948182 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.021042131s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.954617 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (10.028650041s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.954758 W | etcdserver: read-only range request "key:\"/registry/apiextensions.k8s.io/customresourcedefinitions\" range_end:\"/registry/apiextensions.k8s.io/customresourcedefinitiont\" count_only:true " with result "range_response_count:0 size:9" took too long (19.623125631s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.955461 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (10.069867849s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.955702 W | etcdserver: read-only range request "key:\"/registry/services/endpoints\" range_end:\"/registry/services/endpointt\" count_only:true " with result "range_response_count:0 size:9" took too long (10.076642412s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.956148 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.storage.k8s.io\" " with result "range_response_count:1 size:649" took too long (10.07680578s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.956752 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v2beta2.autoscaling\" " with result "range_response_count:1 size:640" took too long (10.077249312s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.956851 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.scheduling.k8s.io\" " with result "range_response_count:1 size:659" took too long (10.076867609s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.957161 W | etcdserver: read-only range request "key:\"/registry/apiregistration.k8s.io/apiservices/v1beta1.admissionregistration.k8s.io\" " with result "range_response_count:1 size:692" took too long (10.077658086s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.957446 W | etcdserver: read-only range request "key:\"/registry/persistentvolumes\" range_end:\"/registry/persistentvolumet\" count_only:true " with result "range_response_count:0 size:7" took too long (10.079155013s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.957590 W | etcdserver: read-only range request "key:\"/registry/networkpolicies\" range_end:\"/registry/networkpoliciet\" count_only:true " with result "range_response_count:0 size:7" took too long (10.091125673s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.957821 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (10.092143862s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.958016 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (10.09218556s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.958287 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (19.665262997s) to execute
Dec 18 04:30:50 openhouse-demo-k8s-master-1 etcd[6343]: 2019-12-18 04:30:50.958676 W | etcdserver: read-only range request "key:\"/registry/replicasets\" range_end:\"/registry/replicasett\" count_only:true " with result "range_response_count:0 size:9" took too long (10.07894008s) to execute
