-- Logs begin at Thu 2019-09-26 08:24:48 UTC, end at Fri 2019-09-27 22:18:38 UTC. --
Sep 27 21:56:44 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 21:56:44.298581 W | etcdserver: request "header:<ID:14919135698845689124 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/events/default/backend-844b95fc6f.15c86a59d1739797\" mod_revision:0 > success:<request_put:<key:\"/registry/events/default/backend-844b95fc6f.15c86a59d1739797\" value_size:354 lease:5695763661990913290 >> failure:<>>" with result "size:20" took too long (138.143479ms) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.550989 W | etcdserver: read-only range request "key:\"/registry/persistentvolumeclaims\" range_end:\"/registry/persistentvolumeclaimt\" count_only:true " with result "range_response_count:0 size:7" took too long (1.516971581s) to execute
Sep 27 22:00:08 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:08.551090 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (943.586391ms) to execute
Sep 27 22:00:14 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:14.203410 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nz4nz.15c86a6958b5c62f\" " with result "range_response_count:1 size:591" took too long (399.89849ms) to execute
Sep 27 22:00:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:16.527141 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9mksb\" " with result "range_response_count:1 size:1735" took too long (531.590037ms) to execute
Sep 27 22:00:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:16.527797 W | etcdserver: read-only range request "key:\"/registry/configmaps\" range_end:\"/registry/configmapt\" count_only:true " with result "range_response_count:0 size:9" took too long (375.610072ms) to execute
Sep 27 22:00:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:16.528336 W | etcdserver: read-only range request "key:\"/registry/deployments/default/\" range_end:\"/registry/deployments/default0\" limit:500 " with result "range_response_count:1 size:1897" took too long (758.05293ms) to execute
Sep 27 22:00:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:16.528399 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-9mksb.15c86a67873371ae\" " with result "range_response_count:1 size:592" took too long (532.469466ms) to execute
Sep 27 22:00:16 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:16.528541 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-2wzrr.15c86a6d4f3fe075\" " with result "range_response_count:1 size:587" took too long (634.575905ms) to execute
Sep 27 22:00:20 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:20.779344 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (167.224648ms) to execute
Sep 27 22:00:20 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:20.779440 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (173.505735ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.791740 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5bdxg\" " with result "range_response_count:1 size:1621" took too long (865.800944ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.791816 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (230.65763ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.792006 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-2wzrr.15c86a6ca166cf29\" " with result "range_response_count:1 size:588" took too long (818.99569ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.792064 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nz4nz.15c86a6951b4a5f7\" " with result "range_response_count:1 size:592" took too long (103.651204ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.792180 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-2wzrr\" " with result "range_response_count:1 size:1619" took too long (819.486285ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.792330 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (634.772197ms) to execute
Sep 27 22:00:23 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:23.792431 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-k5snv.15c86a7f4079e984\" " with result "range_response_count:1 size:590" took too long (208.912338ms) to execute
Sep 27 22:00:26 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:26.170275 W | etcdserver: request "header:<ID:14919135698845691406 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:30641863 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5886 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (489.468731ms) to execute
Sep 27 22:00:26 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:26.170514 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-29lwh\" " with result "range_response_count:1 size:1744" took too long (295.762766ms) to execute
Sep 27 22:00:26 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:26.170861 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-2wzrr.15c86a6d4f3fe075\" " with result "range_response_count:1 size:587" took too long (281.363688ms) to execute
Sep 27 22:00:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:29.593236 W | etcdserver: read-only range request "key:\"/registry/resourcequotas\" range_end:\"/registry/resourcequotat\" count_only:true " with result "range_response_count:0 size:7" took too long (375.2982ms) to execute
Sep 27 22:00:29 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:29.593407 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/alertmanagers\" range_end:\"/registry/monitoring.coreos.com/alertmanagert\" count_only:true " with result "range_response_count:0 size:9" took too long (644.091191ms) to execute
Sep 27 22:00:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:31.179406 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (348.265459ms) to execute
Sep 27 22:00:31 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:31.179457 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (349.959194ms) to execute
Sep 27 22:00:33 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:33.204506 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a73597a8656\" " with result "range_response_count:1 size:590" took too long (743.156199ms) to execute
Sep 27 22:00:33 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:33.204646 W | etcdserver: read-only range request "key:\"/registry/storageclasses\" range_end:\"/registry/storageclasset\" count_only:true " with result "range_response_count:0 size:9" took too long (1.05786945s) to execute
Sep 27 22:00:33 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:33.204844 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-5bdxg\" " with result "range_response_count:1 size:1852" took too long (710.771468ms) to execute
Sep 27 22:00:34 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:34.610066 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (272.382188ms) to execute
Sep 27 22:00:34 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:34.610226 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts\" range_end:\"/registry/serviceaccountt\" count_only:true " with result "range_response_count:0 size:9" took too long (583.273903ms) to execute
Sep 27 22:00:34 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:34.610357 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/resourcequota-controller-token-zjj84\" " with result "range_response_count:1 size:2402" took too long (715.738976ms) to execute
Sep 27 22:00:34 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:34.610610 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-nz4nz.15c86a6951b4a5f7\" " with result "range_response_count:1 size:592" took too long (922.692059ms) to execute
Sep 27 22:00:34 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:34.610823 W | etcdserver: read-only range request "key:\"/registry/configmaps/kube-system/dns-autoscaler\" " with result "range_response_count:1 size:285" took too long (1.049365384s) to execute
Sep 27 22:00:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:36.051234 W | etcdserver: read-only range request "key:\"/registry/masterleases/10.0.0.8\" " with result "range_response_count:1 size:133" took too long (378.901042ms) to execute
Sep 27 22:00:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:36.051805 W | etcdserver: request "header:<ID:14919135698845691520 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:30641925 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (369.942297ms) to execute
Sep 27 22:00:36 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:36.052398 W | etcdserver: read-only range request "key:\"/registry/jobs/\" range_end:\"/registry/jobs0\" " with result "range_response_count:1 size:1295" took too long (379.57638ms) to execute
Sep 27 22:00:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:37.050950 W | etcdserver: request "header:<ID:14919135698845691534 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" mod_revision:30641929 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" value_size:5886 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-2\" > >>" with result "size:20" took too long (863.740081ms) to execute
Sep 27 22:00:37 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:37.051073 W | etcdserver: read-only range request "key:\"/registry/controllerrevisions\" range_end:\"/registry/controllerrevisiont\" count_only:true " with result "range_response_count:0 size:9" took too long (356.730991ms) to execute
Sep 27 22:00:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:39.905520 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (657.927846ms) to execute
Sep 27 22:00:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:39.905570 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/replicaset-controller\" " with result "range_response_count:1 size:262" took too long (678.483976ms) to execute
Sep 27 22:00:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:39.905866 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-kube-state-metrics-token-qxgr4\" " with result "range_response_count:1 size:2504" took too long (243.454853ms) to execute
Sep 27 22:00:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:39.905917 W | etcdserver: read-only range request "key:\"/registry/serviceaccounts/kube-system/endpoint-controller\" " with result "range_response_count:1 size:256" took too long (678.782063ms) to execute
Sep 27 22:00:39 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:39.906368 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (661.645527ms) to execute
Sep 27 22:00:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:41.027378 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (367.77244ms) to execute
Sep 27 22:00:41 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:41.027432 W | etcdserver: request "header:<ID:14919135698845691570 > lease_revoke:<id:4f0b6adf858bee08>" with result "size:29" took too long (261.326465ms) to execute
Sep 27 22:00:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:42.252687 W | etcdserver: read-only range request "key:\"/registry/secrets\" range_end:\"/registry/secrett\" count_only:true " with result "range_response_count:0 size:9" took too long (299.599358ms) to execute
Sep 27 22:00:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:42.253235 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-scheduler\" " with result "range_response_count:1 size:458" took too long (324.04612ms) to execute
Sep 27 22:00:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:42.253490 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (324.817955ms) to execute
Sep 27 22:00:42 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:42.611599 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a73597a8656\" " with result "range_response_count:1 size:590" took too long (154.218884ms) to execute
Sep 27 22:00:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:46.086704 W | etcdserver: request "header:<ID:14919135698845691620 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-1\" mod_revision:30641978 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" value_size:5180 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-1\" > >>" with result "size:20" took too long (409.529926ms) to execute
Sep 27 22:00:51 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:51.987816 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a70cb9722c6\" " with result "range_response_count:1 size:589" took too long (496.185967ms) to execute
Sep 27 22:00:51 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:51.988054 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-z8xmp.15c86a6eb0b173fa\" " with result "range_response_count:1 size:587" took too long (164.005507ms) to execute
Sep 27 22:00:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:53.496769 W | etcdserver: read-only range request "key:\"/registry/services/specs\" range_end:\"/registry/services/spect\" count_only:true " with result "range_response_count:0 size:9" took too long (410.856919ms) to execute
Sep 27 22:00:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:53.497020 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (326.097731ms) to execute
Sep 27 22:00:53 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:00:53.497040 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-nz4nz\" " with result "range_response_count:1 size:1855" took too long (737.837569ms) to execute
Sep 27 22:01:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:02.058608 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/coredns-token-hmdjn\" " with result "range_response_count:1 size:2283" took too long (963.279473ms) to execute
Sep 27 22:01:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:02.059034 W | etcdserver: request "header:<ID:14919135698845691830 > lease_revoke:<id:4f0b6adf858beeed>" with result "size:29" took too long (783.330393ms) to execute
Sep 27 22:01:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:02.059092 W | etcdserver: failed to revoke 4f0b6adf858beeed ("lease not found")
Sep 27 22:01:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:02.059328 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-m265b\" " with result "range_response_count:1 size:1852" took too long (496.791423ms) to execute
Sep 27 22:01:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:02.059406 W | etcdserver: read-only range request "key:\"/registry/roles\" range_end:\"/registry/rolet\" count_only:true " with result "range_response_count:0 size:9" took too long (151.147323ms) to execute
Sep 27 22:01:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:03.523515 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (501.851638ms) to execute
Sep 27 22:01:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:03.528966 W | etcdserver: read-only range request "key:\"/registry/statefulsets\" range_end:\"/registry/statefulsett\" count_only:true " with result "range_response_count:0 size:9" took too long (192.49103ms) to execute
Sep 27 22:01:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:06.295417 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/prometheus-operator-prometheus-token-cvvpw\" " with result "range_response_count:1 size:2448" took too long (257.496024ms) to execute
Sep 27 22:01:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:06.295581 W | etcdserver: request "header:<ID:14919135698845691886 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:30642067 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (171.668072ms) to execute
Sep 27 22:01:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:06.303873 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (163.237056ms) to execute
Sep 27 22:01:06 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:06.308632 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (169.916463ms) to execute
Sep 27 22:01:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:09.229629 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9zgls\" " with result "range_response_count:1 size:1734" took too long (425.584301ms) to execute
Sep 27 22:01:09 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:09.229854 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/metrics-server-token-25hqp\" " with result "range_response_count:1 size:2332" took too long (408.812756ms) to execute
Sep 27 22:01:14 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:14.128425 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (566.737593ms) to execute
Sep 27 22:01:14 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:14.129095 W | etcdserver: read-only range request "key:\"/registry/controllers\" range_end:\"/registry/controllert\" count_only:true " with result "range_response_count:0 size:7" took too long (369.04082ms) to execute
Sep 27 22:01:15 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:15.910046 W | etcdserver: read-only range request "key:\"/registry/monitoring.coreos.com/prometheuses\" range_end:\"/registry/monitoring.coreos.com/prometheuset\" count_only:true " with result "range_response_count:0 size:9" took too long (216.441957ms) to execute
Sep 27 22:01:17 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:17.525271 W | etcdserver: read-only range request "key:\"/registry/events\" range_end:\"/registry/eventt\" count_only:true " with result "range_response_count:0 size:10" took too long (315.264293ms) to execute
Sep 27 22:01:21 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:21.897744 W | etcdserver: request "header:<ID:14919135698845692042 > lease_revoke:<id:4f0b6adf858beffa>" with result "size:29" took too long (112.014151ms) to execute
Sep 27 22:01:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:22.602533 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-m265b.15c86a5123f6ff3d\" " with result "range_response_count:1 size:561" took too long (565.289495ms) to execute
Sep 27 22:01:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:22.602676 W | etcdserver: read-only range request "key:\"/registry/rolebindings\" range_end:\"/registry/rolebindingt\" count_only:true " with result "range_response_count:0 size:9" took too long (584.543087ms) to execute
Sep 27 22:01:22 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:22.602791 W | etcdserver: read-only range request "key:\"/registry/events/default/backend-844b95fc6f-z8xmp.15c86a7a64cf83e2\" " with result "range_response_count:1 size:564" took too long (531.424964ms) to execute
Sep 27 22:01:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:25.439422 W | etcdserver: read-only range request "key:\"/registry/pods/default/backend-844b95fc6f-9mksb\" " with result "range_response_count:1 size:1855" took too long (442.172179ms) to execute
Sep 27 22:01:25 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:25.439485 W | etcdserver: request "header:<ID:14919135698845692095 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" mod_revision:30642132 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" value_size:4301 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-node-nf-3\" > >>" with result "size:20" took too long (432.065552ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.203975 I | mvcc: store.index: compact 30641205
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.212727 I | mvcc: finished scheduled compaction at 30641205 (took 6.6995ms)
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.702935 W | etcdserver: request "header:<ID:14919135698845692307 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/minions/openhouse-demo-k8s-master-1\" mod_revision:30642227 > success:<request_put:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" value_size:4682 >> failure:<request_range:<key:\"/registry/minions/openhouse-demo-k8s-master-1\" > >>" with result "size:20" took too long (329.937614ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.754250 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/cronjob-controller-token-gdz7c\" " with result "range_response_count:1 size:2360" took too long (280.942367ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.796328 W | etcdserver: read-only range request "key:\"/registry/namespaces/default\" " with result "range_response_count:1 size:206" took too long (321.903208ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.937225 W | etcdserver: read-only range request "key:\"/registry/services/specs/default/kubernetes\" " with result "range_response_count:1 size:294" took too long (136.872502ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.938049 W | etcdserver: request "header:<ID:14919135698845692316 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" mod_revision:30642256 > success:<request_put:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" value_size:383 >> failure:<request_range:<key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" > >>" with result "size:20" took too long (131.494562ms) to execute
Sep 27 22:01:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:01:46.956240 W | etcdserver: read-only range request "key:\"/registry/cronjobs/\" range_end:\"/registry/cronjobs0\" " with result "range_response_count:0 size:7" took too long (153.448956ms) to execute
Sep 27 22:03:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:03:03.671566 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/dns-autoscaler-token-8n5tq\" " with result "range_response_count:1 size:2332" took too long (110.036655ms) to execute
Sep 27 22:03:03 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:03:03.874562 W | etcdserver: request "header:<ID:14919135698845693178 username:\"etcd-node-openhouse-demo-k8s-master-1\" auth_revision:1 > txn:<compare:<target:MOD key:\"/registry/deployments/default/backend\" mod_revision:30642569 > success:<request_put:<key:\"/registry/deployments/default/backend\" value_size:1844 >> failure:<request_range:<key:\"/registry/deployments/default/backend\" > >>" with result "size:20" took too long (120.898136ms) to execute
Sep 27 22:04:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:04:47.534661 I | etcdserver: start to snapshot (applied: 33844247, lastsnap: 33834246)
Sep 27 22:04:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:04:47.608405 I | etcdserver: saved snapshot at index 33844247
Sep 27 22:04:47 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:04:47.608640 I | etcdserver: compacted raft log at 33839247
Sep 27 22:05:12 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:05:12.657375 I | pkg/fileutil: purged file /var/lib/etcd/member/snap/000000000000000b-000000000203a8c1.snap successfully
Sep 27 22:06:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:06:46.217174 I | mvcc: store.index: compact 30642261
Sep 27 22:06:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:06:46.222950 I | mvcc: finished scheduled compaction at 30642261 (took 4.770762ms)
Sep 27 22:06:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:06:46.499057 W | etcdserver: read-only range request "key:\"/registry/secrets/kube-system/horizontal-pod-autoscaler-token-5nhfp\" " with result "range_response_count:1 size:2409" took too long (138.918464ms) to execute
Sep 27 22:06:56 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:06:56.652958 W | etcdserver: read-only range request "key:\"/registry/services/endpoints/kube-system/kube-controller-manager\" " with result "range_response_count:1 size:477" took too long (101.363473ms) to execute
Sep 27 22:11:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:11:02.059360 N | compactor: Starting auto-compaction at revision 30550472
Sep 27 22:11:02 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:11:02.059808 N | compactor: Finished auto-compaction at revision 30550472
Sep 27 22:11:46 openhouse-demo-k8s-master-1 etcd[1548]: 2019-09-27 22:11:46.286671 I | mvcc: store.index: compact 30643348
